ИХЖЪ,№ЙЖ±ґъВл,ГыіЖ,КХЕМјЫ,ЧоёЯјЫ,ЧоµНјЫ,їЄЕМјЫ,З°КХЕМ,ХЗµш¶о,ХЗµш·щ,»»КЦВК,іЙЅ»Бї,іЙЅ»Ѕр¶о,ЧЬКРЦµ,БчНЁКРЦµ
2015-09-29,'002081,Ѕр у« тл,12.97,13.17,12.89,13.1,13.39,-0.42,-3.1367,0.8367,14743595,191896171.51,22855809135.2,22855809135.2
2015-09-28,'002081,Ѕр у« тл,13.39,13.47,13.0,13.2,13.17,0.22,1.6705,0.7473,13168890,174484267.66,23595935568.3,23595935568.3
2015-09-25,'002081,Ѕр у« тл,13.17,13.86,12.95,13.8,13.89,-0.72,-5.1836,1.1886,20945498,280214917.87,23208250293.8,23208250293.8
2015-09-24,'002081,Ѕр у« тл,13.89,14.14,13.7,13.76,13.65,0.24,1.7582,1.2128,21372209,296686826.87,24477038464.8,24477038464.8
2015-09-23,'002081,Ѕр у« тл,13.65,13.84,13.48,13.75,13.9,-0.25,-1.7986,1.4286,25175076,344198601.07,24054109074.5,24054109074.5
2015-09-22,'002081,Ѕр у« тл,13.9,14.23,13.6,13.71,13.7,0.2,1.4599,1.7993,31706701,442852219.17,24494660522.7,24494660522.7
2015-09-21,'002081,Ѕр у« тл,13.7,13.8,12.9,13.0,13.3,0.4,3.0075,1.4677,25864220,348043508.71,24142219364.1,24142219364.1
2015-09-18,'002081,Ѕр у« тл,13.3,13.57,12.99,13.45,13.39,-0.09,-0.6721,1.5128,26658911,354043120.16,23437337046.9,23437337046.9
2015-09-17,'002081,Ѕр у« тл,13.39,14.1,13.11,13.41,13.48,-0.09,-0.6677,2.1246,37439915,510097448.19,23595935568.3,23595935568.3
2015-09-16,'002081,Ѕр у« тл,13.48,13.48,12.31,12.45,12.25,1.23,10.0408,1.6001,28197345,362728628.41,23754534089.6,23754534089.6
2015-09-15,'002081,Ѕр у« тл,12.25,13.19,12.02,13.0,13.28,-1.03,-7.756,1.7146,30215438,380440563.97,21587020964.2,21587020964.2
2015-09-14,'002081,Ѕр у« тл,13.28,14.86,13.28,14.85,14.75,-1.47,-9.9661,2.2363,39407515,544027837.23,23402092931.0,23402092931.0
2015-09-11,'002081,Ѕр у« тл,14.75,15.22,14.45,14.99,15.05,-0.3,-1.9934,1.4016,24698454,366550759.46,25992535446.8,25992535446.8
2015-09-10,'002081,Ѕр у« тл,15.05,15.43,15.0,15.2,15.49,-0.44,-2.8405,1.5922,28057051,426228755.75,26521197184.7,26521197184.7
2015-09-09,'002081,Ѕр у« тл,15.49,15.65,14.88,15.1,14.86,0.63,4.2396,2.714,47826054,733476807.92,27296567733.6,27296567733.6
2015-09-08,'002081,Ѕр у« тл,14.86,15.0,13.7,14.01,14.2,0.66,4.6479,1.5233,26843992,384383604.38,26186378084.0,26186378084.0
2015-09-07,'002081,Ѕр у« тл,14.2,15.6,14.2,14.92,14.91,-0.71,-4.7619,2.2859,40282971,602238565.0,25023322260.6,25023322260.6
2015-09-02,'002081,Ѕр у« тл,14.91,15.1,13.6,13.69,14.65,0.26,1.7747,2.8313,49893038,726930719.68,26274488373.6,26274488373.6
2015-09-01,'002081,Ѕр у« тл,14.65,15.11,13.9,15.05,15.41,-0.76,-4.9319,2.7209,47948083,690456661.81,25816314867.5,25816314867.5
2015-08-31,'002081,Ѕр у« тл,15.41,15.65,14.76,15.45,15.9,-0.49,-3.0818,2.6199,46167345,703012721.86,27155591270.1,27155591270.1
2015-08-28,'002081,Ѕр у« тл,15.9,15.99,14.75,15.32,14.93,0.97,6.497,3.9428,69480170,1063734484.99,28019072108.7,28019072108.7
2015-08-27,'002081,Ѕр у« тл,14.93,14.96,13.64,14.15,13.64,1.29,9.4575,3.3473,58985871,839626826.58,26309732489.5,26309732489.5
2015-08-26,'002081,Ѕр у« тл,13.64,14.68,13.01,13.45,13.45,0.19,1.4126,3.8864,68486693,944319497.73,24036487016.5,24036487016.5
2015-08-25,'002081,Ѕр у« тл,13.45,14.8,13.45,13.75,14.94,-1.49,-9.9732,3.8392,67653937,937519485.74,23701667915.8,23701667915.8
2015-08-24,'002081,Ѕр у« тл,14.94,15.79,14.94,15.79,16.6,-1.66,-10.0,3.2388,57074369,860402903.98,26327354547.4,26327354547.4
2015-08-21,'002081,Ѕр у« тл,16.6,18.0,16.55,17.6,18.18,-1.58,-8.6909,3.716,65483501,1126147749.85,29252616163.8,29252616163.8
2015-08-20,'002081,Ѕр у« тл,18.18,19.38,17.97,19.29,19.7,-1.52,-7.7157,4.0467,71311126,1321815150.94,32036901316.7,32036901316.7
2015-08-19,'002081,Ѕр у« тл,19.7,19.88,17.91,19.2,19.9,-0.2,-1.005,4.9232,86756506,1615409823.1,34715454122.1,34715454122.1
2015-08-18,'002081,Ѕр у« тл,19.9,22.28,19.67,21.87,21.85,-1.95,-8.9245,2.376,41869215,889211949.94,35067895280.7,35067895280.7
2015-08-17,'002081,Ѕр у« тл,21.85,22.13,21.51,21.89,22.13,-0.28,-1.2653,2.1697,38234798,831787586.49,38504196577.1,38504196577.1
2015-08-14,'002081,Ѕр у« тл,22.13,22.56,21.7,21.71,22.31,-0.18,-0.8068,2.158,38028504,841221302.89,38997614199.1,38997614199.1
2015-08-13,'002081,Ѕр у« тл,22.31,22.32,21.5,21.7,21.91,0.4,1.8257,1.4228,25072017,547365853.64,39314811241.8,39314811241.8
2015-08-12,'002081,Ѕр у« тл,21.91,22.8,21.86,22.5,22.91,-1.0,-4.3649,1.995,35156827,779529595.94,38609928924.6,38609928924.6
2015-08-11,'002081,Ѕр у« тл,22.91,23.69,22.8,23.38,23.51,-0.6,-2.5521,2.218,39085433,908959690.14,40372134717.6,40372134717.6
2015-08-10,'002081,Ѕр у« тл,23.51,23.74,21.89,22.2,21.88,1.63,7.4497,2.4028,42341593,959688608.25,41429458193.4,41429458193.4
2015-08-07,'002081,Ѕр у« тл,21.88,22.09,21.31,21.71,21.4,0.48,2.243,1.1563,20377092,443318288.55,38557062750.8,38557062750.8
2015-08-06,'002081,Ѕр у« тл,21.4,22.35,21.31,21.77,22.36,-0.96,-4.2934,1.0377,18287003,396886458.42,37711203970.2,37711203970.2
2015-08-05,'002081,Ѕр у« тл,22.36,23.5,22.3,22.68,22.93,-0.57,-2.4858,1.0043,17696970,403798440.17,39402921531.5,39402921531.5
2015-08-04,'002081,Ѕр у« тл,22.93,23.1,21.5,21.7,21.78,1.15,5.2801,1.2392,21837566,489729556.59,40407378833.5,40407378833.5
2015-08-03,'002081,Ѕр у« тл,21.78,22.0,20.35,22.0,22.14,-0.36,-1.626,1.6777,29565208,629995122.09,38380842171.5,38380842171.5
2015-07-31,'002081,Ѕр у« тл,22.14,22.19,20.9,21.16,21.6,0.54,2.5,1.7142,30206923,653756082.17,39015236257.0,39015236257.0
2015-07-30,'002081,Ѕр у« тл,21.6,22.99,21.5,22.58,23.05,-1.45,-6.2907,1.5077,26569267,596754795.17,38063645128.8,38063645128.8
2015-07-29,'002081,Ѕр у« тл,23.05,23.8,20.93,22.9,22.3,0.75,3.3632,2.0794,36642945,800489191.05,40618843528.7,40618843528.7
2015-07-28,'002081,Ѕр у« тл,22.3,23.85,21.59,23.0,23.99,-1.69,-7.0446,3.2089,56546765,1266614137.89,39297189183.9,39297189183.9
2015-07-27,'002081,Ѕр у« тл,23.99,27.1,23.99,27.0,26.65,-2.66,-9.9812,1.7357,30586523,795464286.92,42275316974.1,42275316974.1
2015-07-24,'002081,Ѕр у« тл,26.65,27.23,26.41,27.17,27.27,-0.62,-2.2736,1.6176,28504680,764473633.98,46962784383.4,46962784383.4
2015-07-23,'002081,Ѕр у« тл,27.27,27.52,26.29,26.85,26.82,0.45,1.6779,1.8616,32804720,881369475.73,48055351975.1,48055351975.1
2015-07-22,'002081,Ѕр у« тл,26.82,28.0,26.1,27.55,27.98,-1.16,-4.1458,2.0928,36879156,994996838.74,47262359368.3,47262359368.3
2015-07-21,'002081,Ѕр у« тл,27.98,28.53,27.2,27.58,27.97,0.01,0.0358,1.1062,19494347,547188127.62,49306518088.1,49306518088.1
2015-07-20,'002081,Ѕр у« тл,27.97,29.18,27.6,28.58,28.37,-0.4,-1.4099,1.4555,25648256,725493841.72,49288896030.2,49288896030.2
2015-07-17,'002081,Ѕр у« тл,28.37,28.88,26.95,26.99,26.79,1.58,5.8977,1.341,23630762,663940028.72,49993778347.4,49993778347.4
2015-07-16,'002081,Ѕр у« тл,26.79,27.5,24.2,26.26,26.26,0.53,2.0183,1.472,25940094,683494751.79,47209493194.5,47209493194.5
2015-07-15,'002081,Ѕр у« тл,26.26,28.6,26.26,28.13,29.18,-2.92,-10.0069,1.7557,30939361,837566949.19,46275524124.2,46275524124.2
2015-07-14,'002081,Ѕр у« тл,29.18,30.5,27.29,28.2,28.15,1.03,3.659,2.8871,50876345,1486731542.21,51421165039.7,51421165039.7
2015-07-13,'002081,Ѕр у« тл,28.15,28.15,26.08,27.9,25.59,2.56,10.0039,2.7832,49046158,1355427177.29,49606093072.9,49606093072.9
2015-07-10,'002081,Ѕр у« тл,25.59,25.59,24.69,25.59,23.26,2.33,10.0172,1.6725,29473168,752931197.89,45094846242.9,45094846242.9
2015-07-09,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,23.26,None,None,0.0,0,0.0,40988906745.2,40988906745.2
2015-07-08,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,23.26,None,None,0.0,0,0.0,40988906745.2,40988906745.2
2015-07-07,'002081,Ѕр у« тл,23.26,25.58,23.22,25.0,25.8,-2.54,-9.845,2.8403,50052044,1174326940.67,40988906745.2,40988906745.2
2015-07-06,'002081,Ѕр у« тл,25.8,27.61,23.77,27.61,25.1,0.7,2.7888,3.4294,60433544,1574439489.02,45464909459.4,45464909459.4
2015-07-03,'002081,Ѕр у« тл,25.1,27.49,22.8,25.22,25.27,-0.17,-0.6727,2.6362,46454614,1173788015.68,44231365404.3,44231365404.3
2015-07-02,'002081,Ѕр у« тл,25.27,27.25,24.38,26.45,25.43,-0.16,-0.6292,3.3445,58936447,1532609188.37,44530940389.1,44530940389.1
2015-07-01,'002081,Ѕр у« тл,25.43,29.5,25.37,27.79,28.19,-2.76,-9.7907,3.0217,53248712,1473846040.97,44812893316.0,44812893316.0
2015-06-30,'002081,Ѕр у« тл,28.19,28.64,23.44,26.04,26.04,2.15,8.2565,3.3952,59829659,1532380197.02,49676581304.7,49676581304.7
2015-06-29,'002081,Ѕр у« тл,26.04,30.19,26.04,29.5,28.93,-2.89,-9.9896,2.9058,51205330,1412917508.6,45887838849.7,45887838849.7
2015-06-26,'002081,Ѕр у« тл,28.93,31.12,28.93,30.0,32.14,-3.21,-9.9876,1.6177,28506980,846992546.12,50980613591.5,50980613591.5
2015-06-25,'002081,Ѕр у« тл,32.14,35.17,32.13,35.15,35.7,-3.56,-9.972,2.544,44831188,1495177011.47,56637294187.0,56637294187.0
2015-06-24,'002081,Ѕр у« тл,35.7,37.9,34.5,37.69,37.12,-1.42,-3.8254,2.7518,48491676,1746826371.67,62910746810.1,62910746810.1
2015-06-23,'002081,Ѕр у« тл,37.12,37.34,34.3,35.9,35.21,1.91,5.4246,2.8764,50687809,1834727326.76,65413079036.2,65413079036.2
2015-06-19,'002081,Ѕр у« тл,35.21,37.5,32.55,34.6,35.37,-0.16,-0.4524,2.2178,39082491,1372813175.6,62047265971.5,62047265971.5
2015-06-18,'002081,Ѕр у« тл,35.37,38.98,34.97,36.0,35.67,-0.3,-0.841,3.9952,70404110,2610574713.0,62329218898.4,62329218898.4
2015-06-17,'002081,Ѕр у« тл,35.67,35.67,35.67,35.67,32.43,3.24,9.9907,0.1791,3155577,112559431.59,62857880636.3,62857880636.3
2015-06-16,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-15,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-12,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-11,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-10,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-09,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-08,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-05,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-04,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-03,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.43,None,None,0.0,0,0.0,57148333867.0,57148333867.0
2015-06-02,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-06-01,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-29,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-28,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-27,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-26,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-25,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-22,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-21,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-20,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-19,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-18,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-15,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-14,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-13,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-12,'002081,Ѕр у« тл,0.0,0.0,0.0,0.0,32.53,None,None,0.0,0,0.0,57324554446.3,57324554446.3
2015-05-11,'002081,Ѕр у« тл,32.53,32.85,30.02,30.15,30.1,2.43,8.0731,1.7068,30076509,961049623.89,57324554446.3,57324554446.3
2015-05-08,'002081,Ѕр у« тл,30.1,30.36,28.63,28.63,28.89,1.21,4.1883,1.1428,20137907,602729525.28,53042394369.3,53042394369.3
2015-05-07,'002081,Ѕр у« тл,28.89,30.5,28.45,30.06,30.12,-1.23,-4.0837,1.0004,17629773,513851730.29,50910125359.8,50910125359.8
2015-05-06,'002081,Ѕр у« тл,30.12,31.49,30.01,31.39,30.9,-0.78,-2.5243,1.1164,19672882,605371365.1,53077638485.2,53077638485.2
2015-05-05,'002081,Ѕр у« тл,30.9,31.26,30.01,30.11,30.21,0.69,2.284,1.2562,22136147,681744446.17,54452159003.7,54452159003.7
2015-05-04,'002081,Ѕр у« тл,30.21,30.81,30.08,30.39,30.39,-0.18,-0.5923,0.7269,12809698,389409573.99,53236237006.5,53236237006.5
2015-04-30,'002081,Ѕр у« тл,30.39,31.13,30.25,30.5,30.28,0.11,0.3633,1.1364,20025504,614077664.7,53553434049.3,53553434049.3
2015-04-29,'002081,Ѕр у« тл,30.28,30.51,29.69,30.0,30.01,0.27,0.8997,1.0962,19317361,583585608.94,53359591412.0,53359591412.0
2015-04-28,'002081,Ѕр у« тл,30.01,31.98,29.4,31.96,32.31,-2.3,-7.1185,2.1118,37214433,1135525162.77,52883795847.9,52883795847.9
2015-04-27,'002081,Ѕр у« тл,32.31,33.59,31.72,32.7,32.65,-0.34,-1.0413,1.1914,20995309,684443406.36,56936869171.8,56936869171.8
2015-04-24,'002081,Ѕр у« тл,32.65,33.98,32.48,33.2,33.5,-0.85,-2.5373,0.962,16951654,558834883.47,57536019141.4,57536019141.4
2015-04-23,'002081,Ѕр у« тл,33.5,34.48,32.7,33.12,33.04,0.46,1.3923,1.6628,29301741,984481970.93,59033894065.5,59033894065.5
2015-04-22,'002081,Ѕр у« тл,33.04,33.3,32.03,32.07,31.89,1.15,3.6061,1.2341,21747168,716044543.72,58223279400.7,58223279400.7
2015-04-21,'002081,Ѕр у« тл,31.89,32.5,30.88,31.1,31.2,0.69,2.2115,1.2582,22171559,707167338.89,56196742738.8,56196742738.8
2015-04-20,'002081,Ѕр у« тл,31.2,33.0,30.78,32.19,32.3,-1.1,-3.4056,1.2637,22268305,712679089.11,54980820741.6,54980820741.6
2015-04-17,'002081,Ѕр у« тл,32.3,33.15,32.02,32.2,32.38,-0.08,-0.2471,1.084,19102871,619417836.33,56919247113.9,56919247113.9
2015-04-16,'002081,Ѕр у« тл,32.38,33.58,32.0,32.55,32.84,-0.46,-1.4007,1.1595,20432156,668292261.14,57060223577.3,57060223577.3
2015-04-15,'002081,Ѕр у« тл,32.84,33.5,31.35,32.27,32.38,0.46,1.4206,1.349,23771880,776737995.55,57870838242.1,57870838242.1
2015-04-14,'002081,Ѕр у« тл,32.38,33.33,32.0,33.33,33.33,-0.95,-2.8503,1.348,23755014,770601878.16,57060223577.3,57060223577.3
2015-04-13,'002081,Ѕр у« тл,33.33,34.65,33.01,34.1,34.3,-0.97,-2.828,1.7173,30262724,1016730194.62,58734319080.7,58734319080.7
2015-04-10,'002081,Ѕр у« тл,34.3,34.39,32.6,33.16,33.23,1.07,3.22,1.4071,24796815,838711793.1,60443658699.9,60443658699.9
2015-04-09,'002081,Ѕр у« тл,33.23,33.5,31.35,32.85,32.85,0.38,1.1568,1.5866,27959668,906988845.98,58558098501.4,58558098501.4
2015-04-08,'002081,Ѕр у« тл,32.85,34.28,32.72,34.1,34.26,-1.41,-4.1156,1.5202,26789269,888944143.82,57888460300.1,57888460300.1
2015-04-07,'002081,Ѕр у« тл,34.26,34.5,33.74,33.9,33.96,0.3,0.8834,1.2267,21617296,738464629.24,60373170468.2,60373170468.2
2015-04-03,'002081,Ѕр у« тл,33.96,34.37,33.38,34.0,34.4,-0.44,-1.2791,1.3371,23562192,794631968.81,59844508730.3,59844508730.3
2015-04-02,'002081,Ѕр у« тл,34.4,35.8,34.15,35.6,35.9,-1.5,-4.1783,2.0277,35731413,1233356848.78,60619879279.2,60619879279.2
2015-04-01,'002081,Ѕр у« тл,35.9,36.31,34.65,36.24,35.17,0.73,2.0756,1.1816,20822604,740331307.15,63263187968.7,63263187968.7
2015-03-31,'002081,Ѕр у« тл,35.17,36.89,35.0,35.5,35.0,0.17,0.4857,1.2607,22215748,796380438.41,61976777739.8,61976777739.8
2015-03-30,'002081,Ѕр у« тл,35.0,36.68,34.19,34.9,35.4,-0.4,-1.1299,1.3714,24166757,856630857.56,61677202755.0,61677202755.0
2015-03-27,'002081,Ѕр у« тл,35.4,35.41,31.51,32.85,32.19,3.21,9.972,2.0402,35952737,1217067845.11,62382085072.2,62382085072.2
2015-03-26,'002081,Ѕр у« тл,32.19,34.2,31.28,33.0,32.89,-0.7,-2.1283,2.9281,51599911,1687303893.83,56725404476.7,56725404476.7
2015-03-25,'002081,Ѕр у« тл,32.89,32.89,30.24,30.24,29.9,2.99,10.0,2.7932,49222371,1601756219.56,57958948531.8,57958948531.8
2015-03-24,'002081,Ѕр у« тл,29.9,30.29,27.71,28.97,28.96,0.94,3.2459,2.1405,37720177,1083756426.0,52689953210.7,52689953210.7
2015-03-23,'002081,Ѕр у« тл,28.96,29.3,28.18,28.36,27.92,1.04,3.7249,1.5931,28073851,809570719.53,51033479765.3,51033479765.3
2015-03-20,'002081,Ѕр у« тл,27.92,28.06,27.58,28.05,28.12,-0.2,-0.7112,1.1092,19546618,543250883.22,49200785740.6,49200785740.6
2015-03-19,'002081,Ѕр у« тл,28.12,28.54,27.8,28.54,28.73,-0.61,-2.1232,1.1466,20206036,565982488.24,49553226899.2,49553226899.2
2015-03-18,'002081,Ѕр у« тл,28.73,28.79,27.8,28.28,28.45,0.28,0.9842,1.2384,21823190,614904307.99,50628172432.9,50628172432.9
2015-03-17,'002081,Ѕр у« тл,28.45,29.15,28.12,29.08,29.05,-0.6,-2.0654,1.1,19384468,552398626.2,50134754810.8,50134754810.8
2015-03-16,'002081,Ѕр у« тл,29.05,29.06,26.18,26.68,26.71,2.34,8.7608,1.8867,33247369,931313464.45,51192078286.7,51192078286.7
2015-03-13,'002081,Ѕр у« тл,26.71,26.82,26.01,26.21,26.41,0.3,1.1359,0.6854,12078411,319010480.81,47068516731.0,47068516731.0
2015-03-12,'002081,Ѕр у« тл,26.41,27.09,25.88,26.66,26.56,-0.15,-0.5648,0.6695,11798761,312058637.85,46539854993.1,46539854993.1
2015-03-11,'002081,Ѕр у« тл,26.56,27.66,26.2,27.46,27.62,-1.06,-3.8378,0.9822,17308000,465201223.54,46804185862.1,46804185862.1
2015-03-10,'002081,Ѕр у« тл,27.62,27.74,26.1,26.5,26.45,1.17,4.4234,1.2542,22101225,602155426.18,48672124002.7,48672124002.7
2015-03-09,'002081,Ѕр у« тл,26.45,26.48,25.33,25.8,26.2,0.25,0.9542,0.9034,15920498,413159749.42,46610343224.8,46610343224.8
2015-03-06,'002081,Ѕр у« тл,26.2,26.95,25.5,26.81,26.8,-0.6,-2.2388,0.9957,17545958,459052268.47,46169791776.6,46169791776.6
2015-03-05,'002081,Ѕр у« тл,26.8,27.16,26.3,26.57,26.74,0.06,0.2244,1.0028,17671407,473892840.83,47227115252.4,47227115252.4
2015-03-04,'002081,Ѕр у« тл,26.74,27.55,26.18,27.55,27.55,-0.81,-2.9401,1.7256,30409327,808327726.67,47121382904.8,47121382904.8
2015-03-03,'002081,Ѕр у« тл,27.55,28.41,27.33,28.22,28.37,-0.82,-2.8904,1.0463,18438352,512462021.25,48548769597.2,48548769597.2
2015-03-02,'002081,Ѕр у« тл,28.37,29.04,27.44,28.86,28.74,-0.37,-1.2874,1.1734,20678516,579620152.62,49993778347.4,49993778347.4
2015-02-27,'002081,Ѕр у« тл,28.74,29.2,28.2,28.6,29.45,-0.71,-2.4109,1.0024,17663863,504663458.01,50645794490.8,50645794490.8
2015-02-26,'002081,Ѕр у« тл,29.45,30.5,28.21,28.4,28.76,0.69,2.3992,0.9622,16956341,498676674.95,51896960603.8,51896960603.8
2015-02-25,'002081,Ѕр у« тл,28.76,31.0,27.46,29.65,28.99,-0.23,-0.7934,1.3516,23817349,706282581.08,50681038606.7,50681038606.7
2015-02-17,'002081,Ѕр у« тл,28.99,29.51,26.9,27.11,26.83,2.16,8.0507,0.8249,14536821,415034451.16,51086345939.1,51086345939.1
2015-02-16,'002081,Ѕр у« тл,26.83,27.19,25.8,25.82,25.81,1.02,3.952,1.3058,23011659,613798684.78,47279981426.2,47279981426.2
2015-02-13,'002081,Ѕр у« тл,25.81,26.3,25.68,25.85,25.81,0.0,0.0,0.5358,9158637,237524411.39,45482531517.3,44118004617.4
2015-02-12,'002081,Ѕр у« тл,25.81,26.35,25.5,25.5,25.65,0.16,0.6238,0.7375,12605885,327149257.55,45482531517.3,44118004617.4
2015-02-11,'002081,Ѕр у« тл,25.65,26.77,24.72,24.72,25.0,0.65,2.6,1.4679,25091477,654602452.75,45200578590.4,43844510594.2
2015-02-10,'002081,Ѕр у« тл,25.0,25.08,24.15,24.95,24.79,0.21,0.8471,0.5886,10061634,249040248.58,44055144825.0,42733441125.0
2015-02-09,'002081,Ѕр у« тл,24.79,25.11,23.25,23.25,23.4,1.39,5.9402,1.1293,19304352,471973132.3,43685081608.5,42374480219.6
2015-02-06,'002081,Ѕр у« тл,23.4,24.5,22.9,23.98,24.02,-0.62,-2.5812,0.5565,9513088,223278926.38,41235615556.2,39998500893.0
2015-02-05,'002081,Ѕр у« тл,24.02,25.36,24.0,25.29,24.91,-0.89,-3.5729,0.9509,16254274,402713503.13,42328183147.9,41058290232.9
2015-02-04,'002081,Ѕр у« тл,24.91,25.37,24.0,24.9,24.65,0.26,1.0548,1.0039,17159785,428039649.79,43896546303.6,42579600736.9
2015-02-03,'002081,Ѕр у« тл,24.65,24.95,22.84,22.87,22.76,1.89,8.304,1.1847,20249967,486672910.39,43438372797.4,42135172949.2
2015-02-02,'002081,Ѕр у« тл,22.76,22.89,22.18,22.22,22.73,0.03,0.132,0.8011,13692940,307572215.53,40107803848.7,38904524800.2
2015-01-30,'002081,Ѕр у« тл,22.73,24.29,22.51,24.08,24.08,-1.35,-5.6063,1.1719,20031116,461240654.66,40054937674.9,38853244670.8
2015-01-29,'002081,Ѕр у« тл,24.08,24.5,23.75,24.0,24.31,-0.23,-0.9461,0.5869,10032935,241165489.74,42433915495.4,41160850491.6
2015-01-28,'002081,Ѕр у« тл,24.31,24.98,23.88,24.55,24.91,-0.6,-2.4087,0.6571,11231276,274440282.05,42839222827.8,41553998149.9
2015-01-27,'002081,Ѕр у« тл,24.91,25.19,24.17,25.08,25.1,-0.19,-0.757,0.7637,13054571,323101369.49,43896546303.6,42579600736.9
2015-01-26,'002081,Ѕр у« тл,25.1,25.5,23.0,23.6,23.6,1.5,6.3559,1.2476,21325540,521775152.98,44231365404.3,42904374889.5
2015-01-23,'002081,Ѕр у« тл,23.6,24.3,22.9,23.65,23.6,0.0,0.0,0.8777,15003116,353723896.81,41588056714.8,40340368422.0
2015-01-22,'002081,Ѕр у« тл,23.6,23.95,23.33,23.33,23.45,0.15,0.6397,0.82,14017329,331306930.92,41588056714.8,40340368422.0
2015-01-21,'002081,Ѕр у« тл,23.45,24.2,23.0,23.6,23.63,-0.18,-0.7617,1.348,23041693,545101393.18,41323725845.8,40083967775.2
2015-01-20,'002081,Ѕр у« тл,23.63,24.42,23.01,23.5,23.19,0.44,1.8974,1.9302,32992994,780746576.18,41640922888.6,40391648551.3
2015-01-19,'002081,Ѕр у« тл,23.19,24.3,21.01,21.78,22.56,0.63,2.7926,2.1789,37245577,865330487.22,40865552339.7,39639539987.6
2015-01-16,'002081,Ѕр у« тл,22.56,22.97,20.75,20.78,20.88,1.68,8.046,2.0953,35815057,801236039.79,39755362690.1,38562657271.2
2015-01-15,'002081,Ѕр у« тл,20.88,21.18,19.8,20.11,20.12,0.76,3.7773,0.9887,16900325,347161338.95,36794856957.8,35690970027.6
